,사용월,호선명,지하철역,07시-08시 하차인원,08시-09시 하차인원,09시-10시 하차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,lat,lng
28217,202101,03호선,잠원,5628,7474,5920,8155,7818,4660,37.512759,127.01122
28218,202101,03호선,종로3가,11924,35909,37438,24646,44790,25974,37.571607,126.991806
28219,202101,03호선,지축,2081,2615,1599,3984,2688,1200,37.648048,126.913951
28220,202101,03호선,충무로,0,0,0,4,3,3,37.561243,126.99428
28221,202101,03호선,학여울,2680,5939,2938,3369,5082,2463,37.496663,127.070594
28222,202101,03호선,홍제,8675,18705,12984,20731,19899,10647,37.589066,126.943736
28223,202101,04호선,길음,8452,21280,17059,22714,21933,12660,37.603407,127.025053
28224,202101,04호선,남태령,2357,4105,1146,2755,2465,1507,37.463873,126.989134
28225,202101,04호선,노원,8821,22204,25269,23296,26008,18636,37.655128,127.061368
28226,202101,04호선,당고개,5730,9933,8911,13252,12066,7655,37.670272,127.079066
28227,202101,04호선,동대문,29531,62971,57299,73719,58798,24607,37.57142,127.009745
28228,202101,04호선,동대문역사문화공원,21407,57068,29805,40603,59480,31771,37.565138,127.007896
28229,202101,04호선,동작,3064,5348,3126,5039,5047,2314,37.502971,126.979306
28230,202101,04호선,명동,29962,80203,48556,45391,80072,35733,37.560989,126.986325
28231,202101,04호선,미아,7624,23586,14895,18593,21535,11958,37.62667,127.025983
28232,202101,04호선,미아사거리,11606,26926,28926,32691,34672,24403,37.613292,127.030053
28233,202101,04호선,사당,15827,27093,21012,29838,34592,23636,37.47653,126.981685
28234,202101,04호선,삼각지,9039,21678,9030,11127,18868,7790,37.534777,126.97311
28235,202101,04호선,상계,7357,16014,13708,18569,17757,10829,37.660878,127.073572
28236,202101,04호선,서울,25010,62640,29325,27077,47146,16997,37.554648,126.972559
28237,202101,04호선,성신여대입구,11989,25560,22445,29534,33979,22811,37.592624,127.016403
28238,202101,04호선,수유,16084,46058,32002,43678,49110,28117,37.638052,127.025732
28239,202101,04호선,숙대입구,15233,38238,24517,25567,37422,18113,37.54456,126.972106
28240,202101,04호선,신용산,25126,68281,48385,38782,65855,33398,37.52917,126.967894
28241,202101,04호선,쌍문,11102,22505,18643,27658,27194,16401,37.648627,127.034709
28242,202101,04호선,이촌,10575,21029,11653,14735,17981,7459,37.522272,126.974345
28243,202101,04호선,창동,13131,31954,23472,34160,35034,19467,37.653166,127.047731
28244,202101,04호선,총신대입구,13197,34783,28616,28902,35895,20500,37.486263,126.981989
28245,202101,04호선,충무로,46011,148161,86197,66893,125589,60000,37.561243,126.99428
28246,202101,04호선,한성대입구,11145,21273,18517,22075,23398,12125,37.588458,127.006221
28247,202101,04호선,혜화,38665,94493,62826,74192,94641,46520,37.582336,127.001844
28248,202101,04호선,회현,40456,100898,76111,70993,94022,38123,37.558514,126.978246
28249,202101,05호선,강동,23590,42993,23989,33859,40581,18864,37.535804,127.132481
28250,202101,05호선,개롱,5561,12941,7394,8865,11032,5062,37.498079,127.13482
28251,202101,05호선,개화산,4168,9249,4532,6872,8665,3845,37.572399,126.806171
28252,202101,05호선,거여,6012,13330,7068,12093,11737,5015,37.493105,127.14415
28253,202101,05호선,고덕,7746,14961,9028,14570,12520,6465,37.555004,127.154151
28254,202101,05호선,공덕,25153,69730,36757,29629,59732,23195,37.544018,126.951592
28255,202101,05호선,광나루,10846,22495,13446,18010,23823,10793,37.545303,127.10357
28256,202101,05호선,광화문,63329,211010,89542,77321,171554,66825,37.571026,126.976669
28257,202101,05호선,군자,6006,19484,13356,14956,19178,11494,37.557121,127.079542
28258,202101,05호선,굽은다리,4812,11557,7071,10881,12044,6334,37.545477,127.142853
28259,202101,05호선,길동,5549,15689,9903,12162,14794,7498,37.537801,127.140004
28260,202101,05호선,김포공항,11090,13589,10281,16263,20923,14039,37.562434,126.801058
28261,202101,05호선,까치산,8096,17201,14269,24885,24092,14675,37.531768,126.846683
28262,202101,05호선,답십리,11676,29277,14326,20748,27841,13648,37.566747,127.052704
28263,202101,05호선,동대문역사문화공원,7784,26548,10314,8662,18551,7771,37.565138,127.007896
28264,202101,05호선,둔촌동,8438,18132,9170,15095,17998,8950,37.527788,127.136248
28265,202101,05호선,마곡,9532,35481,23509,20339,31778,13672,37.560183,126.825448
28266,202101,05호선,마장,5320,12660,6608,8278,10808,5630,37.5661,127.042973
28267,202101,05호선,마천,3660,9202,5225,7084,7266,3202,37.49499,127.152781
28268,202101,05호선,마포,20868,61081,31631,28477,52244,20332,37.539574,126.945932
28269,202101,05호선,명일,4333,8110,6684,8695,9138,5155,37.55137,127.143999
28270,202101,05호선,목동,10154,24888,18283,21467,23604,12809,37.526065,126.864931
28271,202101,05호선,미사,7100,14567,11390,16500,17009,8867,37.56366357,127.1929679
28272,202101,05호선,발산,24299,80139,43244,42841,63870,30250,37.558598,126.837668
28273,202101,05호선,방이,6657,21087,11368,11394,17572,8738,37.508857,127.126133
28274,202101,05호선,방화,3355,9595,6102,7697,8496,3625,37.577446,126.812741
28275,202101,05호선,상일동,10212,17920,8565,16830,17032,8213,37.556712,127.166417
28276,202101,05호선,서대문,53285,131667,34159,47107,92901,29572,37.565773,126.966641
28277,202101,05호선,송정,5960,10111,6011,10075,10905,5670,37.561184,126.811973
28278,202101,05호선,신금호,4949,9592,5486,7468,7852,5316,37.554548,127.020331
28279,202101,05호선,신길,3844,12560,6351,5864,10863,4260,37.517122,126.917169
28280,202101,05호선,신정,4821,11025,7078,11763,12251,5953,37.524997,126.856191
28281,202101,05호선,아차산,7570,16771,14110,19228,19398,11259,37.551691,127.089761
28282,202101,05호선,애오개,6991,23627,10330,10654,19510,6898,37.553736,126.95682
28283,202101,05호선,양평,7646,34366,13713,13663,28589,9093,37.492832,127.491814
28284,202101,05호선,여의나루,30577,46185,12314,28214,36770,14668,37.527098,126.932901
28285,202101,05호선,여의도,118241,179937,64639,101252,143432,55841,37.521624,126.924191
28286,202101,05호선,영등포구청,4457,18932,8544,7779,15765,6098,37.52497,126.895951
28287,202101,05호선,영등포시장,11608,31593,17742,19109,28969,12629,37.522669,126.905139
28288,202101,05호선,오금,5500,16545,5862,7777,12643,4030,37.502162,127.128111
28289,202101,05호선,오목교,21601,64003,50449,39177,60979,31978,37.524496,126.875181
28290,202101,05호선,올림픽공원,4053,7632,4389,8013,7781,3721,37.516078,127.130848
28291,202101,05호선,왕십리,4040,15609,6599,8550,12867,7451,37.561533,127.037732
28292,202101,05호선,우장산,6973,15090,10422,15689,14085,7741,37.548768,126.836318
28293,202101,05호선,을지로4가,13030,36197,17263,18019,30878,13861,37.566941,126.998079
28294,202101,05호선,장한평,18036,58271,26571,30464,47923,22218,37.56144,127.064623
28295,202101,05호선,종로3가,11058,30988,24395,28441,41888,22522,37.571607,126.991806
28296,202101,05호선,천호,15330,29279,29047,36171,41789,30519,37.538397,127.123572
28297,202101,05호선,청구,3033,12610,6024,6891,11640,6959,37.560245,127.013828
28298,202101,05호선,충정로,8009,27723,13218,10529,24315,7316,37.559973,126.963672
28299,202101,05호선,하남풍산,3961,10596,7034,7580,10644,4433,37.55209445,127.2038791
28300,202101,05호선,행당,3948,7619,5167,7918,7929,4698,37.557322,127.029476
28301,202101,05호선,화곡,11603,22625,18545,27662,27330,16236,37.541513,126.840461
28302,202101,06호선,고려대,7874,19335,8745,15287,15089,6947,37.590508,127.036296
28303,202101,06호선,공덕,28607,80680,44656,40666,73563,30014,37.544018,126.951592
28304,202101,06호선,광흥창,11085,30280,13926,15702,26742,11449,37.547456,126.931993
28305,202101,06호선,구산,3333,5951,4107,7501,6677,4000,37.611377,126.91727
28306,202101,06호선,녹사평,6422,14411,6697,10228,13966,7887,37.534675,126.986695
28307,202101,06호선,대흥,7589,25243,13964,14807,20148,9769,37.547771,126.942069
28308,202101,06호선,독바위,1084,2069,2376,2452,1915,1139,37.618456,126.933031
28309,202101,06호선,돌곶이,4689,12054,7514,9594,10305,6978,37.610537,127.056431
28310,202101,06호선,동묘앞,6235,21497,15964,19519,19305,9517,37.572627,127.016429
28311,202101,06호선,디지털미디어시티,21906,59614,23242,25155,41788,17646,37.576646,126.900984
28312,202101,06호선,마포구청,12280,29187,13994,19292,30362,13814,37.563515,126.903343
28313,202101,06호선,망원,6735,26145,24788,23422,30868,19276,37.556094,126.910052
28314,202101,06호선,버티고개,2026,4478,2586,3806,5099,2784,37.548013,127.007055
28315,202101,06호선,보문,5399,15600,8000,10597,14047,6963,37.585286,127.019381
28316,202101,06호선,봉화산,4713,10672,5265,8869,8359,3808,37.617283,127.091401
28317,202101,06호선,불광,2438,5553,6215,7665,7327,4265,37.610469,126.929887
28318,202101,06호선,삼각지,10958,19290,7241,14308,17873,8283,37.534777,126.97311
28319,202101,06호선,상수,5184,18528,15469,14822,21144,14172,37.547716,126.922852
28320,202101,06호선,상월곡,2538,9194,4674,5678,7591,4722,37.606377,127.048491
28321,202101,06호선,새절,4939,10781,7030,12358,11602,7189,37.591148,126.913629
28322,202101,06호선,석계,5276,10155,7968,11568,11151,8340,37.614805,127.065851
28323,202101,06호선,신내,0,0,0,1,6,0,37.612887,127.103218
28324,202101,06호선,신당,9774,29790,18881,14245,21688,12558,37.565972,127.01782
28325,202101,06호선,안암,12830,26887,24822,27087,23903,12872,37.586272,127.029005
28326,202101,06호선,약수,4589,14179,6822,6668,9834,4932,37.55434,127.010655
28327,202101,06호선,역촌,2399,7362,3402,4012,4432,2190,37.606021,126.922744
28328,202101,06호선,연신내,0,0,0,0,3,0,37.619001,126.921008
28329,202101,06호선,월곡,5506,19309,12920,13448,18582,9460,37.601948,127.041518
28330,202101,06호선,월드컵경기장,3069,7283,6004,8922,8715,5029,37.569532,126.899298
28331,202101,06호선,응암,6590,14075,9765,16659,16443,10007,37.598605,126.915577
28332,202101,06호선,이태원,9103,18130,15742,19505,23214,15866,37.534488,126.994302
28333,202101,06호선,증산,4337,8356,5737,10390,10112,5804,37.583876,126.909645
28334,202101,06호선,창신,2721,5060,2613,3670,3291,1906,37.579661,127.015241
28335,202101,06호선,청구,5115,20027,8996,6567,11096,7108,37.560245,127.013828
28336,202101,06호선,태릉입구,2761,5988,4897,6266,6330,4291,37.617983,127.07512
28337,202101,06호선,한강진,16304,27805,22637,19949,26090,16900,37.539631,127.001725
28338,202101,06호선,합정,12777,34777,21522,22980,37989,23492,37.549463,126.913739
28339,202101,06호선,화랑대,4513,8516,4931,9650,8626,4623,37.620064,127.084689
28340,202101,06호선,효창공원앞,4883,17350,10611,11738,17174,8233,37.539261,126.961351
28341,202101,07호선,가산디지털단지,105504,343504,198778,163612,283331,129941,37.481072,126.882343
28342,202101,07호선,강남구청,26783,87208,81028,38083,73011,45420,37.517186,127.04128
28343,202101,07호선,건대입구,14656,25916,22898,30170,30257,19944,37.540693,127.07023
28344,202101,07호선,고속터미널,32294,42995,29433,45026,41164,23974,37.50481,127.004943
28345,202101,07호선,공릉,6621,17845,11172,15194,17990,9625,37.625742,127.072896
28346,202101,07호선,광명사거리,13891,22499,19902,29119,26694,17172,37.479252,126.854876
28347,202101,07호선,군자,6651,22431,14556,20439,26715,16361,37.557121,127.079542
28348,202101,07호선,굴포천,3919,9928,7200,9559,10905,5917,37.506997,126.73128
28349,202101,07호선,까치울,4524,6814,3742,7776,7623,4242,37.506207,126.810939
28350,202101,07호선,남구로,26701,87269,42740,34835,66874,32530,37.486056,126.887249
28351,202101,07호선,남성,4669,12684,8590,11842,12145,6902,37.484596,126.971251
28352,202101,07호선,내방,20737,69995,39142,31882,61210,23145,37.487618,126.993513
28353,202101,07호선,노원,10323,37682,35572,31721,37793,22075,37.655128,127.061368
28354,202101,07호선,논현,38099,104640,83896,49197,90076,52514,37.511093,127.021415
28355,202101,07호선,대림,5133,14822,10069,13705,15731,9515,37.49297,126.895801
28356,202101,07호선,도봉산,5521,8536,9089,8112,7239,3473,37.689313,127.046222
28357,202101,07호선,뚝섬유원지,4899,10002,6557,9309,10996,6263,37.53154,127.066704
28358,202101,07호선,마들,5306,9119,7572,9973,9215,5391,37.66494,127.057675
28359,202101,07호선,먹골,4273,12261,7650,11459,12818,7521,37.610637,127.077725
28360,202101,07호선,면목,6534,18220,11180,16097,16376,11751,37.588579,127.087503
28361,202101,07호선,반포,9471,16634,14438,13130,14689,9660,37.508178,127.011727
28362,202101,07호선,보라매,12434,32242,12080,15515,27859,9837,37.499872,126.920428
28363,202101,07호선,부천시청,11289,20248,16597,18457,22318,13444,37.504631,126.763538
28364,202101,07호선,부천종합운동장,4860,9858,3289,6250,7850,3393,37.50538,126.797337
28365,202101,07호선,부평구청,8288,11326,5050,13037,12460,6602,37.508336,126.720548
28366,202101,07호선,사가정,9109,21902,13295,19171,20012,13371,37.580894,127.088478
28367,202101,07호선,삼산체육관,1739,2997,2209,4009,3723,2118,37.506411,126.742153
28368,202101,07호선,상도,6891,14054,10712,13911,13650,7575,37.502834,126.94791
28369,202101,07호선,상동,8927,23161,21757,18405,24291,14302,37.505781,126.753083
28370,202101,07호선,상봉,11116,27702,16652,25379,26970,17455,37.596362,127.085032
28371,202101,07호선,수락산,6516,13705,12071,14544,15205,8764,37.67785,127.055315
28372,202101,07호선,숭실대입구,6013,13319,13830,16564,14251,8605,37.496029,126.953822
28373,202101,07호선,신대방삼거리,10043,25321,15990,19150,24631,13028,37.499701,126.928276
28374,202101,07호선,신중동,12463,39304,23132,21552,36704,16120,37.503048,126.77596
28375,202101,07호선,신풍,8747,17710,9232,14614,16072,8677,37.50008,126.90993
28376,202101,07호선,어린이대공원,12373,34685,24081,25161,31005,16363,37.548014,127.074658
28377,202101,07호선,온수,5684,10790,6046,9583,9499,5039,37.492258,126.823388
28378,202101,07호선,용마산,2720,7413,4369,5753,6320,3577,37.573647,127.086727
28379,202101,07호선,이수,12513,35806,25021,25733,36956,20398,37.486263,126.981989
28380,202101,07호선,장승배기,6368,15094,8617,11431,13341,7133,37.504898,126.93915
28381,202101,07호선,장암,963,1344,1242,2486,1945,1033,37.700109,127.053196
28382,202101,07호선,중계,8054,15467,9033,13733,12576,6463,37.644583,127.064303
28383,202101,07호선,중곡,6256,15038,8220,12358,11550,7336,37.565923,127.08432
28384,202101,07호선,중화,6257,19069,9442,13654,15429,8558,37.602545,127.079264
28385,202101,07호선,천왕,5523,9991,6237,10091,9890,5294,37.486637,126.838713
28386,202101,07호선,철산,12263,27322,21623,27184,27985,17736,37.47605,126.867911
28387,202101,07호선,청담,48823,118985,84384,54375,91933,49217,37.519365,127.05335
28388,202101,07호선,춘의,25481,50455,15246,24350,39499,14166,37.503663,126.787036
28389,202101,07호선,태릉입구,6222,14343,7916,13338,13796,8102,37.617983,127.07512
28390,202101,07호선,하계,10476,18670,14660,20721,17967,10610,37.636352,127.06799
28391,202101,07호선,학동,44970,157853,119860,62588,138970,70582,37.514229,127.031656
28392,202101,08호선,가락시장,11779,32993,14930,16458,24654,10657,37.492522,127.118234
28393,202101,08호선,강동구청,12065,32751,12290,15112,25112,9581,37.530341,127.120508
28394,202101,08호선,남한산성입구,10138,19453,10896,15932,18041,8496,37.451535,127.159816
28395,202101,08호선,단대오거리,10746,17425,8747,15357,20021,9438,37.44521,127.156866
28396,202101,08호선,모란,3326,5732,4193,7497,8525,4717,37.43213,127.129087
28397,202101,08호선,몽촌토성,7796,20252,12409,12657,17377,7756,37.517409,127.112359
28398,202101,08호선,문정,42188,147998,81028,66626,113912,44204,37.485855,127.1225
28399,202101,08호선,복정,10175,17042,9961,17246,21437,12072,37.470047,127.126662
28400,202101,08호선,산성,3355,6363,4314,7627,6699,3287,37.457122,127.149908
28401,202101,08호선,석촌,6626,18479,14804,13014,17427,9411,37.505431,127.106979
28402,202101,08호선,송파,6575,14097,8160,10499,13501,6698,37.499703,127.112183
28403,202101,08호선,수진,2833,6193,4565,6970,7119,3698,37.437428,127.140722
28404,202101,08호선,신흥,2977,6307,4544,7406,7360,4139,37.440918,127.147564
28405,202101,08호선,암사,7076,16359,11368,17421,17832,10366,37.55021,127.127562
28406,202101,08호선,잠실,22592,60678,32818,36413,54438,30861,37.51395,127.102234
28407,202101,08호선,장지,20458,49377,27739,32201,44820,25162,37.478703,127.126191
28408,202101,08호선,천호,12717,23076,20673,22116,25345,17265,37.538397,127.123572
28409,202101,09호선,가양,16980,34115,22029,27292,34979,17029,37.561391,126.854456
28410,202101,09호선,개화,2692,4468,2231,4571,4999,2159,37.578608,126.798153
28411,202101,09호선,고속터미널,12522,20029,20608,23712,24425,20497,37.50481,127.004943
28412,202101,09호선,공항시장,1344,3070,2299,3519,3410,2055,37.563726,126.810678
28413,202101,09호선,구반포,2827,6387,4314,5299,7553,3643,37.501364,126.987332
